fact_key,order_id,order_item_id,customer_key,product_key,date_key,geo_key,order_status,price,freight_value,total_payment_value,avg_review_score,is_canceled
10890,18cc8479fa2db4a1166ab0d28ff2f54b,1,86019,27430,443,14353,delivered,45.90,17.19,63.09,3.0000000000000000,f
10891,18cc97889312466cc90150237a3e2603,1,27425,32727,708,15968,delivered,99.00,18.26,117.26,5.0000000000000000,f
10892,18cd6a9b0923b2bbedcd5f6751ce3737,1,66219,12445,653,17675,delivered,119.99,18.09,138.08,5.0000000000000000,f
10893,18cdeae7a1be6702546e3d83e5186748,1,66276,10406,436,18301,delivered,99.99,17.54,117.53,5.0000000000000000,f
10894,18d03c24d935b80a422c0f6ce80a2457,1,75257,14888,763,7882,delivered,159.00,18.39,177.39,5.0000000000000000,f
10895,18d0a01d343f9a3789e7ae38fc92f907,1,28607,20674,928,4298,delivered,39.90,12.94,52.84,5.0000000000000000,f
10896,18d28a9e760a03f78cd4801507a48398,1,55117,4343,702,9480,delivered,99.99,16.46,116.45,4.0000000000000000,f
10897,18d2e92302e58abca7cd07fc8ff2ffa3,1,77663,19960,937,7762,delivered,89.90,18.43,108.33,5.0000000000000000,f
10898,18d436f1bd867f1869bc3a16103a4b75,1,71557,2778,860,6616,delivered,199.99,17.37,217.36,5.0000000000000000,f
10899,18d4a0c2996047bfa18e3f637f4ad763,1,66091,17373,754,10699,delivered,299.99,39.65,339.64,5.0000000000000000,f
10900,18d4a70e332d1cba03d4bc1530aa3df3,1,83340,16689,428,5618,delivered,109.99,13.35,123.34,5.0000000000000000,f
10901,18d4a7100f31e670cfebe0dce5a2d844,1,43360,32758,944,3027,delivered,49.90,13.93,63.83,5.0000000000000000,f
10902,18d4e6891576559aeaaef675e25d53ad,1,881,18820,538,1750,delivered,19.95,28.06,48.01,5.0000000000000000,f
10903,18d577e5bde66709509e694e7c6b6b17,1,80133,25309,517,4610,delivered,109.99,34.13,144.12,5.0000000000000000,f
10904,18d5cd9804d2eb8424721a25397b7ae4,1,92029,17460,698,4904,delivered,169.90,16.82,186.72,3.0000000000000000,f
10905,18d686f1bb1270182c646fe337459d79,1,15515,15733,777,1042,delivered,44.90,12.69,57.59,1.00000000000000000000,f
10906,18d86dc05e56e4fe15bf2d5570ba8c4c,1,8774,28332,761,3690,delivered,119.90,17.55,137.45,5.0000000000000000,f
10907,18d8bd3eba0ea9aa893dd85b593a3495,1,26182,26432,520,11953,delivered,71.82,36.74,219.74,1.00000000000000000000,f
10908,18d8bd3eba0ea9aa893dd85b593a3495,2,26182,13322,520,11953,delivered,71.82,39.36,219.74,1.00000000000000000000,f
10909,18d97970f63e7ee06cc61aabb05cb6b6,1,43442,24507,837,1626,delivered,56.90,7.39,64.29,5.0000000000000000,f
10910,18dad78c0f87f4c45ef196daeaa3ffbb,1,13245,2073,279,16874,delivered,43.89,14.52,58.41,5.0000000000000000,f
10911,18dc026cdb7d39abde1489c336528961,1,43129,21303,911,13609,delivered,105.00,29.99,134.99,5.0000000000000000,f
10912,18dcad31c503873cc41e0ed48581b80c,1,49408,10101,664,2081,delivered,150.00,9.24,159.24,5.0000000000000000,f
10913,18dd3f41a84cc95b6106008449cba262,1,71050,9888,603,15904,delivered,84.99,17.03,102.02,4.0000000000000000,f
10914,18dd8615f61fd478f88cac66f1e5c00f,1,44035,4588,656,11109,delivered,109.90,36.09,145.99,5.0000000000000000,f
10915,18ddc3c409bd61beb6c3c455954278c0,1,55599,3414,958,4230,delivered,122.99,30.11,153.10,4.0000000000000000,f
10916,18de001c224789d86e9b702f0c0dde74,1,47877,8548,932,6395,delivered,44.90,16.50,61.40,5.0000000000000000,f
10917,18df153e64a40c0a549c0312234e1ee6,1,4119,27147,938,13015,delivered,369.00,64.83,433.83,5.0000000000000000,f
10918,18dfe50d6b2dbbbe6508b1b5eea3eae8,1,61723,7322,559,6556,delivered,105.90,17.99,123.89,1.00000000000000000000,f
10919,18e1040478d9e22d2f785cd537be7220,1,59039,7835,690,6839,delivered,19.99,15.10,35.09,5.0000000000000000,f
10920,18e31cb8bc58dab57503adbfcf9426df,1,63303,16495,926,9261,delivered,32.90,22.16,55.06,5.0000000000000000,f
10921,18e3a35aeb0cef53ac06a61f65c1f76b,1,93893,13143,775,7437,delivered,69.00,15.23,84.23,1.00000000000000000000,f
10922,18e404d32cdbd8bd2886579e59240685,1,84041,1439,574,12308,delivered,199.00,35.19,234.19,4.0000000000000000,f
10923,18e4264c34fe91aab3b39ea012932f3d,1,27788,26447,419,11327,delivered,15.32,14.52,29.84,1.00000000000000000000,f
10924,18e82a9a005e7ca6f3811d4a46e1567d,1,56708,15586,919,16438,delivered,107.90,15.86,123.76,5.0000000000000000,f
10925,18e83381f06c519894068bc3434fb638,1,85157,13102,551,3569,delivered,109.90,8.51,118.41,2.0000000000000000,f
10926,18e91442199add8db6ce7be9b2c51760,1,45906,11747,789,8432,delivered,122.99,14.61,137.60,5.0000000000000000,f
10927,18e9c9a8bc880b4b3aeafede031f7587,1,28612,4997,803,15451,delivered,999.00,38.79,1037.79,1.00000000000000000000,f
10928,18ea31163ebdbdd5972db7345aca7ae5,1,46306,21912,787,12488,delivered,12.25,17.63,29.88,2.0000000000000000,f
10929,18eac13034394cc5bc8713ddad1fb2c3,1,92704,2625,853,18150,delivered,99.99,16.67,116.66,5.0000000000000000,f
10930,18eadded4d37d643ad53765a205ad45b,1,40104,10545,961,2348,delivered,38.71,8.01,46.72,1.00000000000000000000,f
10931,18eb214910ec2bded53b74594b53a8ec,1,75424,21153,726,12865,delivered,67.70,37.61,105.31,5.0000000000000000,f
10932,18eb4d832e52cddbe2f64a22e306b8d2,1,61955,10843,767,8346,delivered,13.99,14.10,28.09,5.0000000000000000,f
10933,18eb75d1fa1fc1168de2bb0c4aa6dfd6,1,40803,4326,404,15535,delivered,119.99,50.00,169.99,5.0000000000000000,f
10934,18ecf61fc81ab5704adb2a4b1ffdd392,1,73684,17709,838,2448,delivered,79.90,7.42,87.32,1.00000000000000000000,f
10935,18ed15b7c2fadc5faa4db7a9f24d7d61,1,27550,14819,808,5191,delivered,110.00,38.97,148.97,5.0000000000000000,f
10936,18ed2638b8a18b428d5f0cc575878eb1,1,60997,20290,743,5495,delivered,75.90,12.03,87.93,5.0000000000000000,f
10937,18ed4e5757d8a37fcb75325f41d7165b,1,54994,15249,521,18384,delivered,83.36,16.34,99.70,5.0000000000000000,f
10938,18ed62e249d4b637b186e91f0374a476,1,46240,32579,453,1376,delivered,49.90,10.96,60.86,5.0000000000000000,f
10939,18ed848509774f56cc8c1c0a1903ad7f,1,81388,6329,767,4125,delivered,49.99,15.10,65.09,2.0000000000000000,f
10940,18edb9e5b61f525f0da899c852534893,1,59636,1480,607,3488,delivered,69.00,11.73,80.73,5.0000000000000000,f
10941,18edd05059b88de37d5667ff54a192bd,1,11120,22670,666,4915,delivered,59.90,18.00,77.90,4.0000000000000000,f
10942,18edd1c2ced2bb5d3175b611864155b5,1,85998,28971,812,2340,delivered,151.90,17.97,169.87,5.0000000000000000,f
10943,18eed697baafc4ed323ca3e737faaa75,1,87619,5693,792,5907,delivered,89.99,12.97,102.96,3.0000000000000000,f
10944,18eeebaf3c1d7f3bd775b5a8d36bb635,1,49749,10386,865,3898,delivered,79.90,11.89,91.79,5.0000000000000000,f
10945,18ef2a64141eab548a2c46df2545b1ee,1,54178,32026,405,15279,delivered,10.00,17.78,27.78,5.0000000000000000,f
10946,18eff6d147d508df0b175851df5ab20f,1,34606,11725,930,15177,delivered,159.00,59.62,218.62,5.0000000000000000,f
10947,18f0a12f1ab339b1e6b86a163e592d58,1,62535,6471,418,1224,delivered,236.99,17.81,254.80,1.00000000000000000000,f
10948,18f0e44c3101bf4288ae858b7be184af,1,75234,19671,917,4274,delivered,80.38,8.72,178.20,5.0000000000000000,f
10949,18f0e44c3101bf4288ae858b7be184af,2,75234,19671,917,4274,delivered,80.38,8.72,178.20,5.0000000000000000,f
10950,18f15d3fbb7850283b527597c8f58704,1,95212,5689,956,9449,delivered,69.99,19.68,89.67,5.0000000000000000,f
10951,18f1f69eead979dddab0c5fda4df6a16,1,5349,5963,801,6660,shipped,22.95,18.23,41.18,1.00000000000000000000,f
10952,18f39cbc016f34a22c870ef03cba5641,1,69389,15833,731,14810,delivered,219.90,18.79,238.69,2.0000000000000000,f
10953,18f3d3d3d8f47205c56d03799039c61a,1,12776,7253,769,2438,delivered,118.90,21.32,140.22,5.0000000000000000,f
10954,18f4178d9b3c33fa79c1a0d5eb214023,1,72235,13460,858,8097,delivered,39.00,19.94,305.89,1.00000000000000000000,f
10955,18f4178d9b3c33fa79c1a0d5eb214023,2,72235,13460,858,8097,delivered,39.00,19.94,305.89,1.00000000000000000000,f
10956,18f4178d9b3c33fa79c1a0d5eb214023,3,72235,13460,858,8097,delivered,39.00,19.94,305.89,1.00000000000000000000,f
10957,18f4178d9b3c33fa79c1a0d5eb214023,4,72235,7365,858,8097,delivered,53.90,10.64,305.89,1.00000000000000000000,f
10958,18f4178d9b3c33fa79c1a0d5eb214023,5,72235,7365,858,8097,delivered,53.90,10.64,305.89,1.00000000000000000000,f
10959,18f4834a46d0ab990c2e0b565fdf646c,1,27759,30631,707,6474,delivered,299.00,23.96,322.96,5.0000000000000000,f
10960,18f4bd3e68ff66e98c8c5afefd502ee3,1,89069,2787,561,5959,delivered,47.99,17.06,130.10,5.0000000000000000,f
10961,18f4bd3e68ff66e98c8c5afefd502ee3,2,89069,2787,561,5959,delivered,47.99,17.06,130.10,5.0000000000000000,f
10962,18f8b3e1a7797e67b49cfda3d02896f3,1,88333,14944,500,6406,delivered,18.90,14.10,33.00,5.0000000000000000,f
10963,18f924aff0390f3ff473127ddecc73a0,1,44126,25172,933,9918,delivered,95.00,18.77,113.77,4.0000000000000000,f
10964,18f946a462c7b48981fb551535be4a74,1,16954,27332,621,7720,delivered,104.90,21.22,126.12,5.0000000000000000,f
10965,18f9fbd712bb1da26f16a74e68f5361d,1,87837,20455,507,4321,delivered,129.90,13.93,143.83,3.0000000000000000,f
10966,18fa032cf65a1c5c2820d16276b4741a,1,92284,17210,668,,delivered,349.90,16.20,366.10,4.0000000000000000,f
10967,18fa229a827c89986c8387c049dcc572,1,91345,6553,632,17589,delivered,269.00,51.67,320.67,5.0000000000000000,f
10968,18fbfa7be165a2404fcf5ab2d071d80e,1,71201,11579,694,2843,delivered,49.99,14.10,64.09,3.0000000000000000,f
10969,18fc3dd5faa2ffbb3d8c6b84e8a3726b,1,51596,430,885,14523,delivered,34.75,18.23,52.98,1.00000000000000000000,f
10970,18fc9f8587ebe1c7f604cb74c9364dfa,1,36368,9170,865,1698,delivered,6.90,7.39,42.87,1.00000000000000000000,f
10971,18fc9f8587ebe1c7f604cb74c9364dfa,2,36368,9170,865,1698,delivered,6.90,7.39,42.87,1.00000000000000000000,f
10972,18fc9f8587ebe1c7f604cb74c9364dfa,3,36368,9170,865,1698,delivered,6.90,7.39,42.87,1.00000000000000000000,f
10973,18fd191bbcbb295354d8d5a6f299206d,1,45367,29092,650,2204,delivered,99.00,23.01,122.01,5.0000000000000000,f
10974,18fda8c87fb70dfe4ab751acd63e39ff,1,59252,23724,775,10164,delivered,59.90,0.13,222.80,1.00000000000000000000,f
10975,18fda8c87fb70dfe4ab751acd63e39ff,2,59252,31424,775,10164,delivered,109.90,52.87,222.80,1.00000000000000000000,f
10976,18fdcbdf78e62bac03cf30b6b9398087,1,78563,31672,507,9969,delivered,24.90,9.02,86.38,4.5000000000000000,f
10977,18fdcbdf78e62bac03cf30b6b9398087,2,78563,21947,507,9969,delivered,29.90,22.56,86.38,4.5000000000000000,f
10978,18fe9e7ed59582d16d26a9bd99872e7c,1,26949,16139,871,9513,delivered,19.90,18.23,38.13,5.0000000000000000,f
10979,18feb354fd368bc9d6cd27c5359e2243,1,15799,15494,791,17220,delivered,27.90,15.10,43.00,4.0000000000000000,f
10980,18fee750a18a26c003132114d28aacac,1,69477,10440,811,15323,delivered,61.45,22.14,83.59,3.0000000000000000,f
10981,18ffbbb8c91cb6fbacf944eea0d51552,1,63326,25073,712,15704,delivered,168.90,26.46,195.36,5.0000000000000000,f
10982,18fff28b262a583fa603571f53521574,1,76887,23728,938,4071,delivered,215.90,24.31,240.21,3.0000000000000000,f
10983,190025dbe5811e87645792c21726e215,1,84014,332,766,3051,processing,24.75,8.72,66.94,4.0000000000000000,f
10984,190025dbe5811e87645792c21726e215,2,84014,332,766,3051,processing,24.75,8.72,66.94,4.0000000000000000,f
10985,19003d20e39028b9587c8b6b5b26170e,1,15334,15522,725,4362,delivered,74.90,25.04,99.94,3.0000000000000000,f
10986,19018a1b097164d2fadb3018902f3221,1,83449,10141,936,11374,delivered,129.90,51.63,181.53,5.0000000000000000,f
10987,1901945d048ddbc33ff8415524c892c8,1,25398,20830,874,1084,delivered,99.00,18.07,117.07,5.0000000000000000,f
10988,19025d18b19c3708839cb8d53432255a,1,786,13936,558,4958,delivered,15.33,8.27,23.60,5.0000000000000000,f
10989,1902edc0a39be5841b628fd08022090b,1,57352,28528,856,15650,delivered,163.99,69.08,233.07,4.0000000000000000,f
10990,19035e30edccde0d266584ca34f49756,1,51006,21437,732,7845,delivered,119.99,14.59,134.58,5.0000000000000000,f
10991,1904f9d81f67036679dca4b431f11a46,1,94922,4386,818,16715,delivered,29.35,18.23,47.58,2.0000000000000000,f
10992,1905071c46575209972c8c3e9e8d2ee8,1,52995,20469,908,4600,delivered,29.99,12.87,85.72,5.0000000000000000,f
10993,1905071c46575209972c8c3e9e8d2ee8,2,52995,20469,908,4600,delivered,29.99,12.87,85.72,5.0000000000000000,f
10994,190557ff9eb3797082b5279359cf7bef,1,12926,23366,707,6887,delivered,70.97,17.75,88.72,1.00000000000000000000,f
10995,1905a6fa69b8fe273cc0ec81f8ec31b5,1,69310,15980,718,5859,delivered,179.00,16.00,195.00,2.0000000000000000,f
10996,19071fa97256edc89512749be1569e7e,1,45567,7798,826,12571,delivered,120.00,32.76,152.76,3.0000000000000000,f
10997,1907abda7b8d9460f40f04928a4f1721,1,89516,11244,434,8079,delivered,92.10,22.11,114.21,5.0000000000000000,f
10998,1907dde11e846428f4c7fcb38a27a4ce,1,50706,2210,836,4908,delivered,68.99,8.29,154.56,4.0000000000000000,f
10999,1907dde11e846428f4c7fcb38a27a4ce,2,50706,2210,836,4908,delivered,68.99,8.29,154.56,4.0000000000000000,f
11000,190839038ca4b745f67b28a9dcf7386d,1,85898,11747,821,9828,delivered,122.99,18.74,141.73,5.0000000000000000,f
11001,1908ed707b93dea3b6f1cf86ec20f1f1,1,34644,31126,840,6107,delivered,269.99,18.80,288.79,5.0000000000000000,f
11002,190a104710f7a653bd65f673e8f5ba11,1,67206,24084,898,7757,delivered,44.90,18.36,111.52,1.00000000000000000000,f
11003,190a104710f7a653bd65f673e8f5ba11,2,67206,1307,898,7757,delivered,29.90,18.36,111.52,1.00000000000000000000,f
11004,190ae960b78afbbf3f0cd1dd3d2240fe,1,90992,4828,589,4849,delivered,59.55,13.44,72.99,3.0000000000000000,f
11005,190c1aac0c0643db9b7dff0fab7f9e3a,1,47823,2961,800,4854,delivered,176.99,15.23,192.22,5.0000000000000000,f
11006,190c71c36bb25e9a85f3a53291e475a3,1,95670,25577,508,3960,delivered,99.99,9.51,109.50,3.0000000000000000,f
11007,190ce4e52f05189563942da003cbf332,1,80277,79,601,8799,delivered,47.90,15.10,63.00,5.0000000000000000,f
11008,190d1b221eb8c4e51953c2542c6acc61,1,52921,200,594,2322,delivered,49.90,13.37,63.27,5.0000000000000000,f
11009,190dca51b7367cbcf69eff19efd0bd20,1,83963,28886,743,17298,delivered,39.90,15.11,55.01,5.0000000000000000,f
11010,190e8611451cfad038f032f548f44c12,1,95447,27909,439,10005,delivered,84.90,24.79,109.69,4.0000000000000000,f
11011,190f1efcb8b7f7fdcf6690c0c3e78c39,1,25455,22588,723,10967,delivered,29.90,51.48,81.38,5.0000000000000000,f
11012,191019adbccb0d2a1f8bf25e117c9252,1,82226,8283,562,6730,delivered,119.90,155.82,275.72,5.0000000000000000,f
11013,1911d0f0f31e05d14c9e1f82c069f550,1,91097,3414,919,2941,delivered,122.99,30.11,153.10,4.0000000000000000,f
11014,19130489d4798a17e7bbcb9a32b5dfb8,1,86379,1010,805,9498,delivered,169.00,24.11,193.11,5.0000000000000000,f
11015,19135c945c554eebfd7576c733d5ebdd,1,28728,27347,558,13718,delivered,8.99,34.15,43.14,4.0000000000000000,f
11016,1913cee0f26c9b117da013a2efd6374f,1,37888,9154,825,5114,delivered,37.00,12.79,49.79,5.0000000000000000,f
11017,1914c742b8eb90f77c7459441e819a11,1,42464,22670,633,16280,delivered,59.90,17.67,77.57,5.0000000000000000,f
11018,1915364b68b7df0c42012aadca4bed47,1,70214,26441,777,13996,delivered,47.49,35.67,83.16,3.0000000000000000,f
11019,1915bc319651dfbfa6563a6d19d558c5,1,67119,10689,504,4616,delivered,58.00,7.78,65.78,5.0000000000000000,f
11020,191613fb4f2b5148a83470f7332551b8,1,15867,20827,951,461,delivered,240.99,15.03,256.02,5.0000000000000000,f
11021,1916e2d2cdf16f040d6dc7ca1da2f710,1,69558,23233,777,12935,delivered,38.40,26.89,130.58,1.00000000000000000000,f
11022,1916e2d2cdf16f040d6dc7ca1da2f710,2,69558,23233,777,12935,delivered,38.40,26.89,130.58,1.00000000000000000000,f
11023,1916f29d84d0c59dba74b70880457a8c,1,80760,11227,804,5927,delivered,21.90,12.79,69.38,4.0000000000000000,f
11024,1916f29d84d0c59dba74b70880457a8c,2,80760,11227,804,5927,delivered,21.90,12.79,69.38,4.0000000000000000,f
11025,19171b9b900193fe84dc711a2dffe56d,1,41940,25749,644,7580,delivered,157.77,15.85,173.62,5.0000000000000000,f
11026,19174c55645d3a9ae7167a4446606b5b,1,6231,20382,901,4218,delivered,159.90,17.39,177.29,5.0000000000000000,f
11027,191770cd4f3a7135f4db78a9230ac3df,1,83867,22904,714,17308,delivered,43.99,14.10,58.09,,f
11028,19179eded4e54ba2c63655b3708f4fc0,1,71753,26506,522,18292,delivered,120.70,16.60,137.30,4.0000000000000000,f
11029,1917bf5f0515555c75e933ad9ff2fff4,1,10125,29514,859,1985,delivered,79.90,13.68,93.58,4.0000000000000000,f
11030,1917dc45b0bd8e45ef7e5919e9c35c15,1,32161,24081,879,4027,delivered,145.00,7.88,152.88,5.0000000000000000,f
11031,191869a6145f8263366f4158ddcf3b2b,1,55569,31829,805,13642,delivered,149.90,37.74,187.64,5.0000000000000000,f
11032,19196153dd04a2d8685e3928185e498b,1,86873,24906,863,3612,invoiced,532.99,10.60,543.59,1.00000000000000000000,f
11033,191988c24e4be4ee259d26b443408e3f,1,39464,18244,767,6333,delivered,100.79,13.73,114.52,5.0000000000000000,f
11034,1919a9eacb9ae555e3125f1ce713fe1a,1,76567,21844,666,4004,delivered,55.00,7.78,62.78,5.0000000000000000,f
11035,191a0013ee3ec32e27da5f85cf028081,1,39981,6335,821,7540,delivered,120.00,34.38,154.38,3.0000000000000000,f
11036,191a21c0a0934fdb7dcd56c6b28a8682,1,78612,27101,950,2046,delivered,179.99,16.56,196.55,2.0000000000000000,f
11037,191abde9c3bf77d1ce67d100d8db6d15,1,81086,23632,576,2236,processing,134.90,13.50,148.40,1.00000000000000000000,f
11038,191bb83e4a502bb51e6dd4d229082939,1,50994,12643,567,15288,delivered,82.90,15.33,98.23,5.0000000000000000,f
11039,191bf2b9fb050515f22b85c7011efe08,1,65274,29585,565,4955,delivered,19.90,7.78,55.36,1.00000000000000000000,f
11040,191bf2b9fb050515f22b85c7011efe08,2,65274,29585,565,4955,delivered,19.90,7.78,55.36,1.00000000000000000000,f
11041,191c451ac0475419ae3c6e7dd134545d,1,74898,24879,463,6990,delivered,99.90,15.91,115.81,4.0000000000000000,f
11042,191c7fa4da1a93f10fd41e2cd46e9af1,1,42810,9269,773,6592,delivered,55.90,8.27,64.17,5.0000000000000000,f
11043,191d075b61db3a892fde83330d82d7c6,1,67077,17314,951,4359,delivered,109.22,9.52,118.74,5.0000000000000000,f
11044,191d8d46583f6f363ede63402686d936,1,1025,17337,881,14598,delivered,49.90,19.32,69.22,5.0000000000000000,f
11045,191fa27b2a907e113d60ddfd7dc29696,1,36333,25014,527,2343,delivered,69.90,16.74,86.64,5.0000000000000000,f
11046,191fad9a46d531249b20f63ff199efe2,1,68109,23869,917,16323,delivered,334.90,25.14,360.04,5.0000000000000000,f
11047,191fb3bcee4d4df8099e3f29d9ff8197,1,4792,11730,508,10179,delivered,16.99,16.79,33.78,1.00000000000000000000,f
11048,192082962267d28289dfce5229891db6,1,26113,15543,759,1526,delivered,64.49,9.94,74.43,5.0000000000000000,f
11049,1921024da7f9d26bae5f85b4e382fe07,1,94966,24362,667,1830,delivered,85.00,14.20,99.20,5.0000000000000000,f
11050,192162688f179d526243e303ed01abe6,1,1243,8594,881,7082,delivered,329.48,29.04,1075.56,5.0000000000000000,f
11051,192162688f179d526243e303ed01abe6,2,1243,8594,881,7082,delivered,329.48,29.04,1075.56,5.0000000000000000,f
11052,192162688f179d526243e303ed01abe6,3,1243,8594,881,7082,delivered,329.48,29.04,1075.56,5.0000000000000000,f
11053,19225676ff2a0f88c9d5b21fbe69494e,1,58212,19931,634,18263,delivered,69.90,15.25,85.15,5.0000000000000000,f
11054,192280704cc4c1f82086c55f0622f09b,1,27821,174,930,18706,delivered,62.70,19.63,82.33,4.0000000000000000,f
11055,19230cac8f45f89fc992b4048422b72e,1,12984,18949,787,8092,delivered,74.99,15.28,90.27,4.0000000000000000,f
11056,19247443a7dfd6e4475b0e9b3fae86de,1,76002,10758,631,13858,delivered,76.49,25.82,102.31,4.0000000000000000,f
11057,1924766ffdd4d4a99d7a138edd875e38,1,63777,25961,449,6751,delivered,450.00,14.78,464.78,5.0000000000000000,f
11058,1924c6aa8ef1e715f7593d5b36bc596f,1,41561,24087,950,10458,delivered,330.00,24.24,354.24,4.0000000000000000,f
11059,19253d0cbd6ac2d70e7d7171308b2426,1,75565,10716,924,12024,delivered,129.00,51.62,180.62,3.0000000000000000,f
11060,19259f0b5b74280e512323b689882554,1,50959,11012,645,6434,delivered,39.90,16.11,56.01,5.0000000000000000,f
11061,192799f07e375d72c4437c3a1bf074e9,1,68052,10841,936,3872,delivered,49.90,20.99,70.89,5.0000000000000000,f
11062,1927dede91841ae67045915ce6fd11f1,1,73936,7132,789,7296,delivered,67.90,15.19,176.68,1.00000000000000000000,f
11063,1927dede91841ae67045915ce6fd11f1,2,73936,29514,789,7296,delivered,74.90,18.69,176.68,1.00000000000000000000,f
11064,1928d8e92954133370808f13b84270ad,1,13204,5440,538,7207,delivered,99.99,48.16,148.15,5.0000000000000000,f
11065,192902ac0a92bb9961032769ab6b8f4e,1,72694,20421,867,6874,delivered,54.00,19.35,73.35,5.0000000000000000,f
11066,19290f8cbb9b669a38cf4c56f5976bf1,1,23934,22314,522,17919,delivered,35.99,15.11,51.10,5.0000000000000000,f
11067,1929b9b60df702da58751db8fb70145a,1,27041,12130,743,9264,delivered,39.90,18.71,161.77,1.00000000000000000000,f
11068,1929b9b60df702da58751db8fb70145a,2,27041,4419,743,9264,delivered,84.44,18.72,161.77,1.00000000000000000000,f
11069,192a0f41d4f1af20d8ef537a12a2076e,1,71372,4538,691,7438,delivered,49.99,15.10,65.09,2.0000000000000000,f
11070,192c5379ad41152204eac37621f9b8b5,1,31478,12712,713,18876,delivered,243.89,17.47,261.36,2.0000000000000000,f
11071,192c8364fff4c42bf70f0d9a4525c340,1,77581,8052,765,4631,delivered,149.90,36.37,186.27,1.00000000000000000000,f
11072,192d18749b5744f1eff4f1661aeaa731,1,35167,23274,963,968,delivered,106.00,13.41,119.41,5.0000000000000000,f
11073,192de94c5d82086caf648552314731ad,1,40373,16719,841,2437,delivered,35.90,7.39,86.58,5.0000000000000000,f
11074,192de94c5d82086caf648552314731ad,2,40373,16719,841,2437,delivered,35.90,7.39,86.58,5.0000000000000000,f
11075,192e538533b361520db4c0845c742114,1,44570,30519,885,5583,delivered,18.90,12.79,31.69,4.0000000000000000,f
